text	start	duration	sequence_id	sentence
baked	3.9962962962962965	0.3996296296296298	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
a	4.395925925925926	0.07992592592592551	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
chocolate	4.475851851851852	0.5594814814814821	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
cake	5.035333333333334	0.31970370370370294	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
for	5.355037037037037	0.0799259259259264	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	5.434962962962963	0.1598518518518519	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
party	5.594814814814815	0.7992592592592596	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	6.394074074074075	0.31970370370370294	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
scientists	6.713777777777778	0.719333333333334	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
discovered	7.433111111111112	0.5594814814814812	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
a	7.992592592592593	0.1598518518518519	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
new	8.152444444444445	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
planet	8.392222222222223	0.47955555555555485	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
last	8.871777777777778	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
year	9.111555555555556	0.7992592592592587	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
he	9.910814814814815	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
carefully	10.150592592592593	0.5594814814814804	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
repaired	10.710074074074074	0.5594814814814821	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	11.269555555555556	0.1598518518518528	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
broken	11.429407407407409	0.47955555555555485	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
clock	11.908962962962963	0.3197037037037038	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
on	12.228666666666667	0.07992592592592551	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	12.308592592592593	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
shelf	12.548370370370371	0.7992592592592587	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	13.34762962962963	0.3197037037037038	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
children	13.667333333333334	0.47955555555555485	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
played	14.146888888888888	0.3197037037037038	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
in	14.466592592592592	0.1598518518518528	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	14.626444444444445	0.07992592592592551	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
garden	14.70637037037037	0.4795555555555566	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
after	15.185925925925927	0.39962962962962933	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
school	15.585555555555556	0.7992592592592604	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
she	16.384814814814817	0.23977777777777476	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
wrote	16.62459259259259	0.3197037037037056	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
a	16.944296296296297	0.15985185185185102	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
long	17.10414814814815	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
letter	17.343925925925927	0.39962962962962933	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
to	17.743555555555556	0.15985185185185102	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
her	17.903407407407407	0.15985185185185102	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
old	18.063259259259258	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
friend	18.303037037037036	0.7992592592592622	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	19.1022962962963	0.23977777777777476	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
farmer	19.342074074074073	0.4795555555555566	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
harvested	19.82162962962963	0.6394074074074076	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	20.461037037037038	0.15985185185185102	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
wheat	20.62088888888889	0.4795555555555566	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
before	21.100444444444445	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	21.340222222222224	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
storm	21.580000000000002	0.8791851851851824	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
we	22.459185185185184	0.2397777777777783	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
watched	22.698962962962963	0.39962962962962933	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	23.098592592592592	0.15985185185185458	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
sunet	23.258444444444446	0.6394074074074076	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
behind	23.897851851851854	0.39962962962962933	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
the	24.297481481481483	0.15985185185185102	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
tall	24.457333333333334	0.31970370370370205	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
mountains	24.777037037037037	1.1189629629629643	0	the lawyer questioned the witness during the trial my sister baked a chocolate cake for the party the scientists discovered a new planet last year he carefully repaired the broken clock on the shelf the children played in the garden after school she wrote a long letter to her old friend the farmer harvested the wheat before the storm we watched the sunet behind the tall mountains
