text	start	duration	sequence_id	sentence
everyone	3.272579185520362	0.5587330316742083	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
at	3.8313122171945704	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	3.990950226244344	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
show	4.1505882352941175	0.319276018099548	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
wanted	4.469864253393665	0.39909502262443475	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
to	4.8689592760181	0.07981900452488677	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
see	4.948778280542987	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	5.1084162895927605	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	5.268054298642534	0.39909502262443475	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
up	5.667149321266969	0.23945701357466032	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
close	5.906606334841629	0.7981900452488686	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
a	6.704796380090498	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
young	6.944253393665159	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
girl	7.263529411764706	0.39909502262443475	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
reached	7.662624434389141	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
out	7.981900452488688	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
to	8.141538461538461	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
touch	8.301176470588235	0.31927601809954886	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	8.620452488687784	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	8.780090497737557	0.7183710407239818	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	9.49846153846154	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
judge	9.7379185520362	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
walked	10.137013574660633	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
slowly	10.615927601809956	0.39909502262443475	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
around	11.01502262443439	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	11.334298642533938	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	11.493936651583711	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
and	11.813212669683258	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
made	11.972850678733032	0.31927601809954886	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
some	12.29212669683258	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
notes	12.451764705882354	1.037647058823529	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
photographers	13.489411764705883	0.957828054298643	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
leaned	14.447239819004526	0.39909502262443475	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
in	14.84633484162896	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
to	15.005972850678734	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
capture	15.165610859728508	0.47891402714932063	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	15.644524886877829	0.15963800904977354	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	15.804162895927602	0.31927601809954886	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
in	16.12343891402715	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
good	16.362895927601812	0.23945701357465765	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
light	16.60235294117647	0.6385520361990977	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	17.240904977375568	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
owner	17.48036199095023	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
gently	17.87945701357466	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
brushed	18.278552036199095	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	18.757466063348417	0.15963800904977532	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	18.917104072398192	0.47891402714931885	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
before	19.39601809954751	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	19.635475113122173	0.15963800904977532	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
next	19.795113122171948	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
round	20.114389140271495	0.8780090497737554	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
people	20.99239819004525	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
in	21.311674208144797	0.15963800904977532	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	21.471312217194573	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
crowd	21.630950226244344	0.4789140271493224	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
pointed	22.109864253393667	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
at	22.5089592760181	0.15963800904977532	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	22.668597285067875	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	22.828235294117647	0.31927601809955064	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
and	23.147511312217198	0.23945701357465765	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
smiled	23.386968325791855	0.8780090497737589	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	24.264977375565614	0.15963800904977177	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
cat	24.424615384615386	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
turned	24.82371040723982	0.31927601809955064	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
toward	25.14298642533937	0.39909502262443297	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	25.542081447963803	0.07981900452488588	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
sound	25.62190045248869	0.3192760180995471	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
of	25.941176470588236	0.07981900452488944	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
the	26.020995475113125	0.2394570135746612	0	the cat stood quietly in the center of the ring everyone at the show wanted to see the cat up close a young girl reached out to touch the cat the judge walked slowly around the cat and made some notes photographers leaned in to capture the cat in good light the owner gently brushed the cat before the next round people in the crowd pointed at the cat and smiled the cat turned toward the sound of the applause after the show the cat rested quietly in the shade many visitors agreed the cat was the finest one there
