text	start	duration	sequence_id	sentence
the	10.627024390243903	0.2397073170731705	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
clock	10.866731707317074	0.31960975609756126	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	11.186341463414635	0.15980487804877974	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
broken	11.346146341463415	0.399512195121952	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
carefully	11.745658536585367	0.55931707317073	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
he	12.304975609756097	0.399512195121952	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
shelf	12.704487804878049	0.7990243902439023	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	13.503512195121951	0.2397073170731705	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
school	13.743219512195122	0.399512195121952	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
after	14.142731707317074	0.31960975609756126	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
garden	14.462341463414635	0.479414634146341	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	14.941756097560976	0.2397073170731705	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
children	15.181463414634147	0.479414634146341	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
played	15.660878048780488	0.31960975609756126	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
in	15.980487804878049	0.6392195121951225	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
wrote	16.61970731707317	0.3196097560975595	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
a	16.93931707317073	0.15980487804878152	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
old	17.099121951219512	0.23970731707317228	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
friend	17.338829268292685	0.39951219512195024	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
she	17.738341463414635	0.15980487804878152	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
letter	17.898146341463416	0.479414634146341	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
long	18.377560975609757	0.3196097560975595	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
to	18.697170731707317	0.15980487804878152	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
her	18.8569756097561	0.7191219512195133	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
harvested	19.57609756097561	0.639219512195119	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
wheat	20.21531707317073	0.3995121951219538	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	20.614829268292684	0.15980487804877797	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
storm	20.774634146341462	0.3995121951219538	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	21.174146341463416	0.15980487804877797	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
farmer	21.333951219512194	0.5593170731707318	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
before	21.893268292682926	0.23970731707317228	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	22.132975609756098	0.5593170731707318	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
set	22.69229268292683	0.3196097560975595	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
tall	23.01190243902439	0.23970731707317228	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	23.25160975609756	0.23970731707317228	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
wee	23.491317073170734	0.39951219512195024	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
behind	23.890829268292684	0.3196097560975595	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
the	24.210439024390244	0.07990243902439076	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
sun	24.290341463414634	0.3196097560975595	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
watched	24.609951219512194	0.47941463414634455	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
mountains	25.08936585365854	1.11863414634146	0	questioned witness thde during the lawyer trial a baked my cake chocolate the sister for party new year last discovered planet scientists at the repaired on the clock the broken carefully he shelf the school after garden the children played in wrote a old friend she letter long to her harvested wheat the storm the farmer before the set tall the wee behind the sun watched mountains
